PERMNO,date,TICKER,COMNAM,PRC,VOL,RET,SHROUT
85442,2024-11-25,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,185.08000,14380026,-0.026305,1068051
85442,2024-11-26,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,183.84000,10186572,-0.006700,1068051
85442,2024-11-27,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,181.19000,9895248,-0.014415,1068051
85442,2024-11-29,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,184.66000,8045290,0.019151,1068051
85442,2024-12-02,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,194.39999,16646881,0.052746,1068051
85442,2024-12-03,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,198.89000,11217660,0.023097,1068051
85442,2024-12-04,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,200.69000,12761061,0.009050,1068051
85442,2024-12-05,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,204.30000,12483722,0.017988,1068051
85442,2024-12-06,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,203.02000,9672870,-0.006265,1068051
85442,2024-12-09,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,199.17000,9699663,-0.018964,1068051
85442,2024-12-10,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,191.94000,15307905,-0.036301,1068051
85442,2024-12-11,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,194.60001,9027611,0.013859,1068051
85442,2024-12-12,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,191.46001,7944938,-0.012972,1068051
85442,2024-12-13,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,200.99001,19476980,0.049775,1068051
85442,2024-12-16,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,202.22000,15139257,0.006120,1068051
85442,2024-12-17,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,200.66000,11169364,-0.007714,1068051
85442,2024-12-18,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,195.56000,14721065,-0.025416,1068051
85442,2024-12-19,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,194.64000,10553405,-0.004704,1068051
85442,2024-12-20,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,197.21001,16170143,0.013204,1068051
85442,2024-12-23,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,207.36000,17847038,0.051468,1068051
85442,2024-12-24,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,206.33000,7634490,-0.004967,1068051
85442,2024-12-26,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,203.06000,8053235,-0.015848,1068051
85442,2024-12-27,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,201.63000,10664418,-0.007042,1068051
85442,2024-12-30,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,200.39000,11235213,-0.006150,1068051
85442,2024-12-31,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,197.49001,6427867,-0.014472,1068051
85653,2023-01-03,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.95000,35561,0.006826,28367
85653,2023-01-04,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.96000,26879,0.003390,28367
85653,2023-01-05,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.95000,24404,-0.003378,28367
85653,2023-01-06,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.96000,186100,0.003390,28367
85653,2023-01-09,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.99500,46938,0.011824,28367
85653,2023-01-10,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.00000,20890,0.001669,28367
85653,2023-01-11,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.98000,134476,-0.006667,28367
85653,2023-01-12,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.00000,129106,0.006711,28367
85653,2023-01-13,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.03000,83784,0.010000,28367
85653,2023-01-17,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.03000,41593,0.000000,28367
85653,2023-01-18,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.01000,96822,-0.006601,28367
85653,2023-01-19,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.01000,48484,0.000000,28367
85653,2023-01-20,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.04000,92127,0.009967,28367
85653,2023-01-23,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.06000,232697,0.006579,28367
85653,2023-01-24,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.04000,162362,-0.006536,28367
85653,2023-01-25,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.02000,67030,-0.006579,28367
85653,2023-01-26,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.03000,150480,0.003311,28367
85653,2023-01-27,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.04000,156359,0.003300,28367
85653,2023-01-30,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.01000,85426,-0.009868,28367
85653,2023-01-31,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.01000,183619,0.000000,28367
85653,2023-02-01,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.06000,99465,0.016611,28367
85653,2023-02-02,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.10000,142809,0.013072,28367
85653,2023-02-03,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.03000,53578,-0.022581,28367
85653,2023-02-06,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.01000,49191,-0.006601,28367
85653,2023-02-07,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.02000,70676,0.003322,28367
85653,2023-02-08,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.02000,12922,0.000000,28367
85653,2023-02-09,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.00000,142988,-0.006623,28367
85653,2023-02-10,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.99000,17854,-0.003333,28367
85653,2023-02-13,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.01000,118304,0.006689,28367
85653,2023-02-14,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.01000,97537,0.000000,28367
85653,2023-02-15,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.02000,102378,0.003322,28367
85653,2023-02-16,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.00000,31578,-0.006623,28367
85653,2023-02-17,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.01000,31365,0.003333,28367
85653,2023-02-21,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.01000,101487,0.000000,28367
85653,2023-02-22,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.02000,82025,0.003322,28367
85653,2023-02-23,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.04000,63953,0.006623,28367
85653,2023-02-24,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.03000,73197,-0.003289,28367
85653,2023-02-27,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.05000,111194,0.006601,28367
85653,2023-02-28,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.05000,44062,0.000000,28367
85653,2023-03-01,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.02000,147945,-0.009836,28367
85653,2023-03-02,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.01000,77533,-0.003311,28367
85653,2023-03-03,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.04000,26331,0.009967,28367
85653,2023-03-06,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.03000,72486,-0.003289,28367
85653,2023-03-07,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.04000,62580,0.003300,28367
85653,2023-03-08,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.03000,82877,-0.003289,28367
85653,2023-03-09,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.93000,98135,-0.033003,28367
85653,2023-03-10,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.82000,100820,-0.037543,28367
85653,2023-03-13,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.70000,95260,-0.042553,28367
85653,2023-03-14,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.81000,88936,0.040741,28367
85653,2023-03-15,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.76000,101446,-0.017794,28367
85653,2023-03-16,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.81000,71223,0.018116,28367
85653,2023-03-17,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.73000,73350,-0.028470,28367
85653,2023-03-20,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.77000,35662,0.014652,28367
85653,2023-03-21,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.77000,52430,0.000000,28367
85653,2023-03-22,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.72000,33831,-0.018051,28367
85653,2023-03-23,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.67000,61101,-0.018382,28367
85653,2023-03-24,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.69000,41406,0.007491,28367
85653,2023-03-27,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.73000,21567,0.014870,28367
85653,2023-03-28,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.67000,65169,-0.021978,28367
85653,2023-03-29,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.68000,24317,0.003745,28367
85653,2023-03-30,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.74000,37127,0.022388,28367
85653,2023-03-31,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.86000,298040,0.043796,28367
85653,2023-04-03,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.80000,47803,-0.020979,28367
85653,2023-04-04,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.77000,41694,-0.010714,28367
85653,2023-04-05,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.81000,152322,0.014440,28367
85653,2023-04-06,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.73000,74303,-0.028470,28367
85653,2023-04-10,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.72000,19315,-0.003663,28367
85653,2023-04-11,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.69000,48485,-0.011029,28367
85653,2023-04-12,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.67000,24059,-0.007435,28367
85653,2023-04-13,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.61000,118655,-0.022472,28367
85653,2023-04-14,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.63000,23054,0.007663,28367
85653,2023-04-17,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.61000,36003,-0.007605,28367
85653,2023-04-18,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.58000,60423,-0.011494,28367
85653,2023-04-19,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.63000,115269,0.019380,28367
85653,2023-04-20,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.63000,19844,0.000000,28367
85653,2023-04-21,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.60000,34318,-0.011407,28367
85653,2023-04-24,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.61000,25862,0.003846,28367
85653,2023-04-25,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.58000,26594,-0.011494,28367
85653,2023-04-26,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.60000,53552,0.007752,28367
85653,2023-04-27,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.61000,38806,0.003846,28367
85653,2023-04-28,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.61000,37593,0.000000,28360
85653,2023-05-01,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.60000,32605,-0.003831,28360
85653,2023-05-02,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.59000,47160,-0.003846,28360
85653,2023-05-03,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.57000,43593,-0.007722,28360
85653,2023-05-04,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.57000,78487,0.000000,28360
85653,2023-05-05,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.59000,89544,0.007782,28360
85653,2023-05-08,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.60000,34606,0.003861,28360
85653,2023-05-09,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.63000,29509,0.011539,28360
85653,2023-05-10,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.61000,18659,-0.007605,28360
85653,2023-05-11,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.56000,16024,-0.019157,28360
85653,2023-05-12,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.60000,23654,0.015625,28360
85653,2023-05-15,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.56000,58378,-0.015385,28360
85653,2023-05-16,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.57000,59139,0.003906,28360
85653,2023-05-17,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.59000,38051,0.007782,28360
85653,2023-05-18,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.58000,68325,-0.003861,28360
85653,2023-05-19,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.59000,109383,0.003876,28360
85653,2023-05-22,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.66000,1195566,0.027027,28360
85653,2023-05-23,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.73000,164077,0.026316,28360
85653,2023-05-24,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.71000,135268,-0.007326,28360
85653,2023-05-25,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.70000,594030,-0.003690,28360
85653,2023-05-26,AAIC,ARLINGTON ASSET INVESTMENT CORP,2.75000,65071,0.018519,28360
85653,2023-05-30,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.06000,5148039,0.476364,28360
85653,2023-05-31,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.07000,707248,0.002463,28360
85653,2023-06-01,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.13000,1216711,0.014742,28360
85653,2023-06-02,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.15000,1466075,0.004843,28360
85653,2023-06-05,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.14000,485318,-0.002410,28360
85653,2023-06-06,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.23000,480813,0.021739,28360
85653,2023-06-07,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.28000,327183,0.011820,28360
85653,2023-06-08,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.31000,403106,0.007009,28360
85653,2023-06-09,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.29000,195203,-0.004640,28360
85653,2023-06-12,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.37000,290950,0.018648,28360
85653,2023-06-13,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.39000,275021,0.004577,28360
85653,2023-06-14,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.37000,258671,-0.004556,28360
85653,2023-06-15,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.43000,303908,0.013730,28360
85653,2023-06-16,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.21000,1463664,-0.049661,28360
85653,2023-06-20,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.29000,432205,0.019002,28360
85653,2023-06-21,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.41000,310829,0.027972,28360
85653,2023-06-22,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.36000,177062,-0.011338,28360
85653,2023-06-23,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.29000,105990,-0.016055,28360
85653,2023-06-26,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.39000,129406,0.023310,28360
85653,2023-06-27,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.48000,195645,0.020501,28360
85653,2023-06-28,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.51000,283553,0.006696,28360
85653,2023-06-29,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.60000,215883,0.019956,28360
85653,2023-06-30,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.63000,963066,0.006522,28360
85653,2023-07-03,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.54000,209762,-0.019438,28360
85653,2023-07-05,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.46000,173662,-0.017621,28360
85653,2023-07-06,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.40000,108249,-0.013453,28360
85653,2023-07-07,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.51000,342192,0.025000,28360
85653,2023-07-10,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.57000,371088,0.013304,28360
85653,2023-07-11,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.63000,387628,0.013129,28360
85653,2023-07-12,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.63000,377163,0.000000,28360
85653,2023-07-13,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.67000,392132,0.008639,28360
85653,2023-07-14,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.66000,392217,-0.002141,28360
85653,2023-07-17,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.68000,237244,0.004292,28360
85653,2023-07-18,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.75000,254942,0.014957,28360
85653,2023-07-19,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.78000,153105,0.006316,28360
85653,2023-07-20,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.80000,131103,0.004184,28360
85653,2023-07-21,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.76000,66844,-0.008333,28360
85653,2023-07-24,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.69000,162970,-0.014706,28360
85653,2023-07-25,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.70000,95990,0.002132,28360
85653,2023-07-26,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.77000,44614,0.014894,28360
85653,2023-07-27,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.65000,72620,-0.025157,28360
85653,2023-07-28,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.66000,404146,0.002150,28360
85653,2023-07-31,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.61000,184215,-0.010730,28360
85653,2023-08-01,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.57000,446808,-0.008677,28360
85653,2023-08-02,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.55000,131833,-0.004376,28360
85653,2023-08-03,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.43000,289165,-0.026374,28360
85653,2023-08-04,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.51000,269914,0.018059,28360
85653,2023-08-07,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.53000,205341,0.004435,28360
85653,2023-08-08,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.51000,311998,-0.004415,28360
85653,2023-08-09,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.46000,50739,-0.011087,28360
85653,2023-08-10,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.51000,48221,0.011211,28360
85653,2023-08-11,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.51000,52304,0.000000,28360
85653,2023-08-14,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.48000,48898,-0.006652,28360
85653,2023-08-15,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.46000,63122,-0.004464,28360
85653,2023-08-16,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.40000,92177,-0.013453,28360
85653,2023-08-17,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.40000,40345,0.000000,28360
85653,2023-08-18,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.39000,61147,-0.002273,28360
85653,2023-08-21,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.39000,44817,0.000000,28360
85653,2023-08-22,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.37000,61557,-0.004556,28360
85653,2023-08-23,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.46000,157097,0.020595,28360
85653,2023-08-24,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.44000,52235,-0.004484,28360
85653,2023-08-25,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.47000,32386,0.006757,28360
85653,2023-08-28,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.57000,59885,0.022371,28360
85653,2023-08-29,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.62000,39900,0.010941,28360
85653,2023-08-30,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.61000,44772,-0.002164,28360
85653,2023-08-31,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.62000,26937,0.002169,29280
85653,2023-09-01,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.58000,45797,-0.008658,29280
85653,2023-09-05,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.58000,176144,0.000000,29280
85653,2023-09-06,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.57000,28389,-0.002183,29280
85653,2023-09-07,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.56000,29267,-0.002188,29280
85653,2023-09-08,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.72000,98323,0.035088,29280
85653,2023-09-11,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.62000,69320,-0.021186,29280
85653,2023-09-12,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.59000,50217,-0.006493,29280
85653,2023-09-13,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.55000,237487,-0.008715,29280
85653,2023-09-14,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.60000,222700,0.010989,29280
85653,2023-09-15,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.59000,160235,-0.002174,29280
85653,2023-09-18,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.50000,232010,-0.019608,29280
85653,2023-09-19,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.59000,66475,0.020000,29280
85653,2023-09-20,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.49000,97884,-0.021787,29280
85653,2023-09-21,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.30000,163544,-0.042316,29280
85653,2023-09-22,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.37000,84123,0.016279,29280
85653,2023-09-25,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.39000,87155,0.004577,29280
85653,2023-09-26,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.23000,137550,-0.036446,29280
85653,2023-09-27,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.21000,75171,-0.004728,29280
85653,2023-09-28,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.21000,58488,0.000000,29280
85653,2023-09-29,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.28000,115913,0.016627,29280
85653,2023-10-02,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.22000,78680,-0.014019,29280
85653,2023-10-03,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.16000,98330,-0.014218,29280
85653,2023-10-04,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.19000,63842,0.007212,29280
85653,2023-10-05,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.27000,82952,0.019093,29280
85653,2023-10-06,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.29000,75466,0.004684,29280
85653,2023-10-09,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.38000,70217,0.020979,29280
85653,2023-10-10,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.42000,55501,0.009132,29280
85653,2023-10-11,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.47000,84075,0.011312,29280
85653,2023-10-12,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.41000,50013,-0.013423,29280
85653,2023-10-13,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.36000,66423,-0.011338,29280
85653,2023-10-16,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.42000,73594,0.013761,29280
85653,2023-10-17,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.47000,70483,0.011312,29280
85653,2023-10-18,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.36000,112094,-0.024608,29280
85653,2023-10-19,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.31000,53289,-0.011468,29280
85653,2023-10-20,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.29000,32689,-0.004640,29280
85653,2023-10-23,AAIC,ARLINGTON ASSET INVESTMENT CORP,3.97000,750521,-0.074592,29280
85653,2023-10-24,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.16000,868334,0.047859,29280
85653,2023-10-25,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.07000,161950,-0.021635,29280
85653,2023-10-26,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.13000,170282,0.014742,29280
85653,2023-10-27,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.13000,137175,0.000000,29280
85653,2023-10-30,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.08000,50214,-0.012107,29280
85653,2023-10-31,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.15000,42938,0.017157,29280
85653,2023-11-01,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.23000,35146,0.019277,29280
85653,2023-11-02,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.36000,73534,0.030733,29280
85653,2023-11-03,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.47000,156407,0.025229,29280
85653,2023-11-06,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.47000,75497,0.000000,29280
85653,2023-11-07,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.47000,49314,0.000000,29280
85653,2023-11-08,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.45000,176037,-0.004474,29280
85653,2023-11-09,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.40000,594497,-0.011236,29280
85653,2023-11-10,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.53000,76297,0.029545,29280
85653,2023-11-13,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.50000,44584,-0.006623,29280
85653,2023-11-14,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.68000,217440,0.040000,29280
85653,2023-11-15,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.68000,105850,0.000000,29280
85653,2023-11-16,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.62000,100138,-0.012821,29280
85653,2023-11-17,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.64000,64505,0.004329,29280
85653,2023-11-20,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.65000,135774,0.002155,29280
85653,2023-11-21,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.61000,203112,-0.008602,29280
85653,2023-11-22,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.65000,86380,0.008677,29280
85653,2023-11-24,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.68000,21634,0.006452,29280
85653,2023-11-27,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.65000,133933,-0.006410,29280
85653,2023-11-28,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.67000,61097,0.004301,29280
85653,2023-11-29,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.69000,280413,0.004283,29280
85653,2023-11-30,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.69000,292214,0.000000,28323
85653,2023-12-01,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.78000,178116,0.019190,28323
85653,2023-12-04,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.72000,91930,-0.012552,28323
85653,2023-12-05,AAIC,ARLINGTON ASSET INVESTMENT CORP,4.68000,116029,-0.008475,28323
