PERMNO,date,TICKER,COMNAM,PRC,VOL,RET,SHROUT,news_count,avg_ess,tangibility,relevance,llm_sentiment,llm_headline_count,composite
25359,2024-08-20,TLN,TALEN ENERGY CORP,134.25,226328.0,-0.0247,51001.0,0,0.0,,,,,
85442,2024-08-20,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,172.03999,13555525.0,-0.019436,1068051.0,0,0.0,,,,,
17987,2024-08-20,VRT,VERTIV HOLDINGS CO,76.51,5977849.0,-0.030046,375148.0,0,0.0,,,,,
14593,2024-08-21,AAPL,APPLE INC,226.39999,34483244.0,-0.000486,15204137.0,10,0.23,-0.9,-0.9,0.0,1.0,-0.6
75510,2024-08-21,ADBE,ADOBE INC,565.78998,1385903.0,0.006296,443400.0,0,0.0,,,,,
20193,2024-08-21,AI,C3 AI INC,24.83,2593532.0,0.00976,121318.0,0,0.0,,,,,
61241,2024-08-21,AMD,ADVANCED MICRO DEVICES INC,157.81,42639314.0,0.009015,1618482.0,6,-0.0833333333333333,-0.1666666666666666,-0.1,-0.0666666666666666,3.0,-0.11111111111111106
84788,2024-08-21,AMZN,AMAZON COM INC,180.11,35268712.0,0.006876,10495567.0,20,-0.135,0.125,0.125,-0.25,4.0,0.0
24252,2024-08-21,ARM,A R M HOLDINGS PLC,131.2,6189313.0,0.009619,125135.0,0,0.0,,,,,
81472,2024-08-21,ASML,A S M L HOLDING N V,943.60999,640835.0,0.018819,94252.0,0,0.0,,,,,
93002,2024-08-21,AVGO,BROADCOM INC,165.78,15972995.0,-0.001024,4671000.0,1,0.49,0.2,0.5,0.2,1.0,0.3
22623,2024-08-21,CEG,CONSTELLATION ENERGY CORP,196.74001,2366571.0,0.031565,312689.0,0,0.0,,,,,
90215,2024-08-21,CRM,SALESFORCE INC,261.09,4648204.0,-0.002864,969000.0,0,0.0,,,,,
18726,2024-08-21,CRWD,CROWDSTRIKE HOLDINGS INC,273.20999,5197981.0,0.025063,232717.0,0,0.0,,,,,
18911,2024-08-21,DDOG,DATADOG INC,117.74,2190015.0,0.014126,311110.0,0,0.0,,,,,
90373,2024-08-21,DLR,DIGITAL REALTY TRUST INC,149.75999,1480067.0,0.004426,325885.0,1,0.23,-0.9,-0.9,0.0,1.0,-0.6
89617,2024-08-21,EQIX,EQUINIX INC,817.98999,372103.0,-0.009146,94945.0,2,0.37,0.35,0.5,0.3,2.0,0.3833333333333333
90319,2024-08-21,GOOGL,ALPHABET INC,165.85001,22788244.0,-0.007955,5859000.0,75,-0.1393333333333333,0.2,0.8000000000000002,0.3,3.0,0.4333333333333334
12490,2024-08-21,IBM,INTERNATIONAL BUSINESS MACHS COR,197.21001,2579343.0,0.00602,921148.0,2,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
59328,2024-08-21,INTC,INTEL CORP,21.41,56683024.0,0.02001,4276000.0,0,0.0,,,,,
13407,2024-08-21,META,META PLATFORMS INC,535.15997,13327938.0,0.016004,2184729.0,14,0.52,-0.5,-0.5,0.0,1.0,-0.3333333333333333
21413,2024-08-21,METV,LISTED FUNDS TRUST,13.07,122072.0,0.01554,28400.0,0,0.0,,,,,
10107,2024-08-21,MSFT,MICROSOFT CORP,424.14001,15934768.0,-0.001554,7433038.0,84,0.115,-0.6,-0.4000000000000001,0.0,3.0,-0.3333333333333333
53613,2024-08-21,MU,MICRON TECHNOLOGY INC,108.33,13568760.0,0.003148,1108841.0,1,-0.11,-0.8,-0.8,0.0,1.0,-0.5333333333333333
13447,2024-08-21,NOW,SERVICENOW INC,839.17999,609872.0,0.001145,206000.0,7,0.2514285714285714,0.24,0.16,0.08,5.0,0.16
86580,2024-08-21,NVDA,NVIDIA CORP,128.5,257046811.0,0.009823,24562000.0,7,-0.11,-0.8,-0.8,0.0,1.0,-0.5333333333333333
10104,2024-08-21,ORCL,ORACLE CORP,140.2,3776768.0,0.007401,2755860.0,2,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
19788,2024-08-21,PLTR,PALANTIR TECHNOLOGIES INC,32.54,38147564.0,0.006807,2130337.0,2,-0.11,-0.8,-0.8,0.0,1.0,-0.5333333333333333
77178,2024-08-21,QCOM,QUALCOMM INC,174.22,6245103.0,0.01226,1114000.0,0,0.0,,,,,
91907,2024-08-21,SMCI,SUPER MICRO COMPUTER INC,623.78003,5686934.0,0.021067,58557.0,0,0.0,,,,,
19654,2024-08-21,SNOW,SNOWFLAKE INC,135.06,16442974.0,0.023802,334800.0,1,0.0,0.6,0.9,0.0,1.0,0.5
25359,2024-08-21,TLN,TALEN ENERGY CORP,139.00999,762597.0,0.035456,51001.0,0,0.0,,,,,
85442,2024-08-21,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,171.44,9434811.0,-0.003488,1068051.0,0,0.0,,,,,
17987,2024-08-21,VRT,VERTIV HOLDINGS CO,77.99,5735338.0,0.019344,375148.0,0,0.0,,,,,
14593,2024-08-22,AAPL,APPLE INC,224.53,43464462.0,-0.00826,15204137.0,0,0.0,,,,,
75510,2024-08-22,ADBE,ADOBE INC,557.44,1611529.0,-0.014758,443400.0,1,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
20193,2024-08-22,AI,C3 AI INC,24.1,2417868.0,-0.0294,121318.0,1,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
61241,2024-08-22,AMD,ADVANCED MICRO DEVICES INC,151.7,45556517.0,-0.038717,1618482.0,2,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
84788,2024-08-22,AMZN,AMAZON COM INC,176.13,31866233.0,-0.022098,10495567.0,18,0.2627777777777778,-0.0333333333333333,0.0666666666666666,0.1333333333333333,3.0,0.05555555555555553
24252,2024-08-22,ARM,A R M HOLDINGS PLC,129.72,4681765.0,-0.01128,125135.0,0,0.0,,,,,
81472,2024-08-22,ASML,A S M L HOLDING N V,907.71002,1082246.0,-0.038045,94252.0,0,0.0,,,,,
93002,2024-08-22,AVGO,BROADCOM INC,162.34,29542007.0,-0.02075,4671000.0,4,0.195,0.0,0.35,0.35,2.0,0.2333333333333333
22623,2024-08-22,CEG,CONSTELLATION ENERGY CORP,194.95,1486101.0,-0.009098,312689.0,0,0.0,,,,,
90215,2024-08-22,CRM,SALESFORCE INC,258.59,5111442.0,-0.009575,969000.0,0,0.0,,,,,
18726,2024-08-22,CRWD,CROWDSTRIKE HOLDINGS INC,267.64001,4363570.0,-0.020387,232717.0,0,0.0,,,,,
18911,2024-08-22,DDOG,DATADOG INC,115.62,2349134.0,-0.018006,311110.0,0,0.0,,,,,
90373,2024-08-22,DLR,DIGITAL REALTY TRUST INC,150.69,874883.0,0.00621,325885.0,1,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
89617,2024-08-22,EQIX,EQUINIX INC,818.95001,414508.0,0.001174,94945.0,0,0.0,,,,,
90319,2024-08-22,GOOGL,ALPHABET INC,163.8,22394633.0,-0.012361,5859000.0,56,0.595,-0.1,0.1999999999999999,0.2,2.0,0.09999999999999998
12490,2024-08-22,IBM,INTERNATIONAL BUSINESS MACHS COR,195.96001,1969496.0,-0.006338,921148.0,2,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
59328,2024-08-22,INTC,INTEL CORP,20.1,80872275.0,-0.061186,4276000.0,4,0.49,0.2,0.5,0.0,1.0,0.2333333333333333
13407,2024-08-22,META,META PLATFORMS INC,531.92999,15597469.0,-0.006036,2184729.0,0,0.0,,,,,
21413,2024-08-22,METV,LISTED FUNDS TRUST,12.86,173307.0,-0.016067,28400.0,0,0.0,,,,,
10107,2024-08-22,MSFT,MICROSOFT CORP,415.54999,19242772.0,-0.020253,7433038.0,0,0.0,,,,,
53613,2024-08-22,MU,MICRON TECHNOLOGY INC,104.26,17847859.0,-0.03757,1108841.0,3,-0.0166666666666666,-0.0333333333333333,0.0999999999999999,-0.0666666666666666,3.0,0.0
13447,2024-08-22,NOW,SERVICENOW INC,820.92999,706633.0,-0.021747,206000.0,3,0.23,-0.9,-0.9,0.0,1.0,-0.6
86580,2024-08-22,NVDA,NVIDIA CORP,123.74,374244272.0,-0.037043,24562000.0,30,0.226,-0.2333333333333333,0.0833333333333333,0.1999999999999999,6.0,0.016666666666666632
10104,2024-08-22,ORCL,ORACLE CORP,138.08,5162189.0,-0.015121,2755860.0,2,0.23,-0.9,-0.9,0.0,1.0,-0.6
19788,2024-08-22,PLTR,PALANTIR TECHNOLOGIES INC,31.92,43522223.0,-0.019053,2130337.0,8,0.1775,-0.0999999999999999,0.1249999999999999,0.0,4.0,0.008333333333333337
77178,2024-08-22,QCOM,QUALCOMM INC,169.0,6690806.0,-0.029962,1114000.0,4,0.375,-0.1,-0.15,0.15,2.0,-0.03333333333333333
91907,2024-08-22,SMCI,SUPER MICRO COMPUTER INC,604.82001,6062780.0,-0.030395,58557.0,0,0.0,,,,,
19654,2024-08-22,SNOW,SNOWFLAKE INC,115.21,37236875.0,-0.146972,334800.0,40,-0.092,0.5,0.8538461538461538,-0.1269230769230769,26.0,0.408974358974359
25359,2024-08-22,TLN,TALEN ENERGY CORP,143.0,550315.0,0.028703,51001.0,0,0.0,,,,,
85442,2024-08-22,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,166.44,13546124.0,-0.029165,1068051.0,0,0.0,,,,,
17987,2024-08-22,VRT,VERTIV HOLDINGS CO,76.78,4304825.0,-0.015515,375148.0,0,0.0,,,,,
14593,2024-08-23,AAPL,APPLE INC,226.84,38392140.0,0.010288,15204137.0,5,0.4699999999999999,-0.5,-0.5,0.1,1.0,-0.3
75510,2024-08-23,ADBE,ADOBE INC,558.29999,2002861.0,0.001543,443400.0,0,0.0,,,,,
20193,2024-08-23,AI,C3 AI INC,24.52,2459494.0,0.017427,121318.0,0,0.0,,,,,
61241,2024-08-23,AMD,ADVANCED MICRO DEVICES INC,154.98,43430967.0,0.021622,1618482.0,4,-0.245,0.4,0.4499999999999999,-0.15,2.0,0.2333333333333333
84788,2024-08-23,AMZN,AMAZON COM INC,177.03999,28994832.0,0.005167,10495567.0,6,0.0,0.2,0.0,0.0,1.0,0.06666666666666667
24252,2024-08-23,ARM,A R M HOLDINGS PLC,135.63,7187866.0,0.04556,125135.0,0,0.0,,,,,
81472,2024-08-23,ASML,A S M L HOLDING N V,907.26001,1380239.0,-0.000496,94252.0,0,0.0,,,,,
93002,2024-08-23,AVGO,BROADCOM INC,166.36,18661859.0,0.024763,4671000.0,0,0.0,,,,,
22623,2024-08-23,CEG,CONSTELLATION ENERGY CORP,194.99001,2638774.0,0.000205,312689.0,1,0.0,0.0,0.2,0.0,1.0,0.06666666666666667
90215,2024-08-23,CRM,SALESFORCE INC,264.0,4711326.0,0.020921,969000.0,0,0.0,,,,,
18726,2024-08-23,CRWD,CROWDSTRIKE HOLDINGS INC,271.54001,3224997.0,0.014572,232717.0,0,0.0,,,,,
18911,2024-08-23,DDOG,DATADOG INC,117.23,1905079.0,0.013925,311110.0,0,0.0,,,,,
90373,2024-08-23,DLR,DIGITAL REALTY TRUST INC,152.17999,1604181.0,0.009888,325885.0,1,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
89617,2024-08-23,EQIX,EQUINIX INC,827.96002,525595.0,0.011002,94945.0,2,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
90319,2024-08-23,GOOGL,ALPHABET INC,165.62,13900102.0,0.011111,5859000.0,52,0.4792307692307692,0.1,0.4499999999999999,0.15,2.0,0.2333333333333333
12490,2024-08-23,IBM,INTERNATIONAL BUSINESS MACHS COR,196.10001,2321961.0,0.000714,921148.0,0,0.0,,,,,
59328,2024-08-23,INTC,INTEL CORP,20.54,72534792.0,0.021891,4276000.0,4,-0.43,0.5,0.6,-0.2,1.0,0.3
13407,2024-08-23,META,META PLATFORMS INC,528.0,11179379.0,-0.007388,2184729.0,14,0.0,0.5,0.5,0.0,1.0,0.3333333333333333
21413,2024-08-23,METV,LISTED FUNDS TRUST,13.12,229230.0,0.020218,28400.0,0,0.0,,,,,
10107,2024-08-23,MSFT,MICROSOFT CORP,416.79001,18372523.0,0.002984,7433038.0,1,-0.11,-0.8,-0.8,0.0,1.0,-0.5333333333333333
53613,2024-08-23,MU,MICRON TECHNOLOGY INC,102.85,25305020.0,-0.013524,1108841.0,1,-0.11,-0.8,-0.8,0.0,1.0,-0.5333333333333333
13447,2024-08-23,NOW,SERVICENOW INC,828.27002,702052.0,0.008941,206000.0,0,0.0,,,,,
86580,2024-08-23,NVDA,NVIDIA CORP,129.37,322213587.0,0.045499,24530000.0,23,0.0721739130434782,0.06,0.32,0.12,5.0,0.16666666666666666
10104,2024-08-23,ORCL,ORACLE CORP,139.19,4544571.0,0.008039,2755860.0,2,0.0,-0.5,-0.5,0.0,1.0,-0.3333333333333333
19788,2024-08-23,PLTR,PALANTIR TECHNOLOGIES INC,31.78,34121175.0,-0.004386,2130337.0,4,0.19,-0.4,0.0,0.15,2.0,-0.08333333333333333
77178,2024-08-23,QCOM,QUALCOMM INC,173.5,6735784.0,0.026627,1114000.0,4,0.365,0.5,0.8,0.3,2.0,0.5333333333333333
91907,2024-08-23,SMCI,SUPER MICRO COMPUTER INC,613.23999,5290637.0,0.013921,58557.0,3,0.0,-0.5,-0.5,0.0,1.0,-0.3333333333333333
19654,2024-08-23,SNOW,SNOWFLAKE INC,115.86,16772605.0,0.005642,334800.0,5,0.0119999999999999,0.0999999999999999,0.6333333333333333,-0.2666666666666666,3.0,0.15555555555555553
25359,2024-08-23,TLN,TALEN ENERGY CORP,148.8,760385.0,0.040559,51001.0,1,0.0,-0.5,-0.5,0.0,1.0,-0.3333333333333333
85442,2024-08-23,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,171.28,12189133.0,0.02908,1068051.0,0,0.0,,,,,
17987,2024-08-23,VRT,VERTIV HOLDINGS CO,78.55,4990721.0,0.023053,375148.0,0,0.0,,,,,
14593,2024-08-26,AAPL,APPLE INC,227.17999,30373743.0,0.001499,15204137.0,26,0.5007692307692307,-0.2,0.2499999999999999,0.175,4.0,0.07499999999999996
75510,2024-08-26,ADBE,ADOBE INC,559.44,1373266.0,0.002042,443400.0,1,0.23,-0.8,-0.8,0.1,1.0,-0.5
20193,2024-08-26,AI,C3 AI INC,24.35,2068366.0,-0.006933,121318.0,2,0.37,-0.65,-0.5,0.1,2.0,-0.35000000000000003
61241,2024-08-26,AMD,ADVANCED MICRO DEVICES INC,149.99001,49612935.0,-0.032198,1618482.0,2,0.23,-0.8,-0.8,0.1,1.0,-0.5
84788,2024-08-26,AMZN,AMAZON COM INC,175.5,22180185.0,-0.008699,10495567.0,26,0.08,0.3,0.3399999999999999,-0.12,5.0,0.1733333333333333
24252,2024-08-26,ARM,A R M HOLDINGS PLC,128.89999,5987815.0,-0.04962,125135.0,0,0.0,,,,,
81472,2024-08-26,ASML,A S M L HOLDING N V,883.31,1236937.0,-0.026398,94252.0,0,0.0,,,,,
93002,2024-08-26,AVGO,BROADCOM INC,159.62,18316013.0,-0.040515,4671000.0,2,0.23,-0.8,-0.8,0.1,1.0,-0.5
22623,2024-08-26,CEG,CONSTELLATION ENERGY CORP,194.89,1927063.0,-0.000513,312689.0,0,0.0,,,,,
90215,2024-08-26,CRM,SALESFORCE INC,265.28,3818271.0,0.004848,969000.0,9,0.4133333333333333,-0.1,0.1333333333333333,0.1999999999999999,3.0,0.07777777777777774
18726,2024-08-26,CRWD,CROWDSTRIKE HOLDINGS INC,265.87,3516615.0,-0.020881,232717.0,2,-0.41,0.4,0.65,-0.25,2.0,0.26666666666666666
18911,2024-08-26,DDOG,DATADOG INC,116.74,1367396.0,-0.00418,311110.0,0,0.0,,,,,
90373,2024-08-26,DLR,DIGITAL REALTY TRUST INC,150.59,925397.0,-0.010448,325885.0,1,0.23,-0.9,-0.9,0.0,1.0,-0.6
89617,2024-08-26,EQIX,EQUINIX INC,818.90002,278156.0,-0.010943,94945.0,2,0.47,-0.9,-0.9,0.0,1.0,-0.6
90319,2024-08-26,GOOGL,ALPHABET INC,166.16,14130251.0,0.003261,5859000.0,1,0.49,0.2,0.3,0.1,1.0,0.20000000000000004
12490,2024-08-26,IBM,INTERNATIONAL BUSINESS MACHS COR,197.98,2567217.0,0.009587,921148.0,15,-0.16,0.0499999999999999,0.25,-0.2666666666666666,6.0,0.0111111111111111
59328,2024-08-26,INTC,INTEL CORP,20.13,57977056.0,-0.019961,4276000.0,0,0.0,,,,,
13407,2024-08-26,META,META PLATFORMS INC,521.12,9504818.0,-0.01303,2184729.0,0,0.0,,,,,
21413,2024-08-26,METV,LISTED FUNDS TRUST,13.0,172677.0,-0.009146,28400.0,0,0.0,,,,,
10107,2024-08-26,MSFT,MICROSOFT CORP,413.48999,13035184.0,-0.007918,7433038.0,42,0.23,-0.9,-0.9,0.0,1.0,-0.6
53613,2024-08-26,MU,MICRON TECHNOLOGY INC,98.91,26477821.0,-0.038308,1108841.0,3,-0.1433333333333333,-0.0333333333333333,0.1333333333333333,-0.0333333333333333,3.0,0.022222222222222237
13447,2024-08-26,NOW,SERVICENOW INC,827.85999,536300.0,-0.000495,206000.0,3,0.23,-0.9,-0.9,0.0,1.0,-0.6
86580,2024-08-26,NVDA,NVIDIA CORP,126.46,338515872.0,-0.022494,24530000.0,29,0.1931034482758621,-0.4599999999999999,-0.32,0.0,5.0,-0.25999999999999995
10104,2024-08-26,ORCL,ORACLE CORP,138.89999,2729605.0,-0.002084,2755860.0,2,0.23,-0.9,-0.9,0.0,1.0,-0.6
19788,2024-08-26,PLTR,PALANTIR TECHNOLOGIES INC,30.85,35283625.0,-0.029264,2130337.0,2,-0.11,-0.9,-0.9,0.0,1.0,-0.6
77178,2024-08-26,QCOM,QUALCOMM INC,169.49001,7332198.0,-0.023112,1114000.0,4,0.36,-0.3,-0.15,0.15,2.0,-0.09999999999999999
91907,2024-08-26,SMCI,SUPER MICRO COMPUTER INC,562.51001,8952218.0,-0.082725,58557.0,0,0.0,,,,,
19654,2024-08-26,SNOW,SNOWFLAKE INC,118.0,12690117.0,0.018471,334800.0,1,0.0,-0.2,0.2,0.0,1.0,0.0
25359,2024-08-26,TLN,TALEN ENERGY CORP,145.02,818502.0,-0.025403,51001.0,1,0.49,0.6,0.8,0.4,1.0,0.6
85442,2024-08-26,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,169.07001,9611328.0,-0.012903,1068051.0,0,0.0,,,,,
17987,2024-08-26,VRT,VERTIV HOLDINGS CO,78.06,4828745.0,-0.006238,375148.0,0,0.0,,,,,
14593,2024-08-27,AAPL,APPLE INC,228.03,35623109.0,0.003742,15204137.0,54,0.015,0.0888888888888888,0.4333333333333333,-0.1,9.0,0.1407407407407407
75510,2024-08-27,ADBE,ADOBE INC,567.82001,1390915.0,0.014979,443400.0,1,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
20193,2024-08-27,AI,C3 AI INC,23.53,3437538.0,-0.033676,121318.0,0,0.0,,,,,
61241,2024-08-27,AMD,ADVANCED MICRO DEVICES INC,150.5,34945448.0,0.0034,1618482.0,0,0.0,,,,,
84788,2024-08-27,AMZN,AMAZON COM INC,173.12,29629060.0,-0.013561,10495567.0,9,0.3599999999999999,0.45,0.35,0.05,2.0,0.2833333333333333
24252,2024-08-27,ARM,A R M HOLDINGS PLC,131.2,4142682.0,0.017843,125135.0,0,0.0,,,,,
81472,2024-08-27,ASML,A S M L HOLDING N V,889.88,658134.0,0.007438,94252.0,0,0.0,,,,,
93002,2024-08-27,AVGO,BROADCOM INC,161.39,16394545.0,0.011089,4671000.0,0,0.0,,,,,
22623,2024-08-27,CEG,CONSTELLATION ENERGY CORP,196.14,1687808.0,0.006414,312689.0,0,0.0,,,,,
90215,2024-08-27,CRM,SALESFORCE INC,264.20001,5276384.0,-0.004071,969000.0,6,0.115,-0.4,-0.15,0.0,2.0,-0.18333333333333335
18726,2024-08-27,CRWD,CROWDSTRIKE HOLDINGS INC,269.82999,3635073.0,0.014894,232717.0,5,-0.048,0.2,0.5,-0.075,4.0,0.20833333333333334
18911,2024-08-27,DDOG,DATADOG INC,116.02,1269030.0,-0.006168,311110.0,0,0.0,,,,,
90373,2024-08-27,DLR,DIGITAL REALTY TRUST INC,150.61,1076934.0,0.000133,325885.0,1,-0.11,-0.8,-0.8,0.0,1.0,-0.5333333333333333
89617,2024-08-27,EQIX,EQUINIX INC,817.97998,248784.0,-0.001124,94945.0,0,0.0,,,,,
90319,2024-08-27,GOOGL,ALPHABET INC,164.67999,11724450.0,-0.008907,5859000.0,37,0.4972972972972972,0.25,0.7,0.25,2.0,0.39999999999999997
12490,2024-08-27,IBM,INTERNATIONAL BUSINESS MACHS COR,198.73,2617229.0,0.003788,921148.0,2,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
59328,2024-08-27,INTC,INTEL CORP,20.07,43487364.0,-0.002981,4276000.0,0,0.0,,,,,
13407,2024-08-27,META,META PLATFORMS INC,519.09998,6239977.0,-0.003876,2184729.0,0,0.0,,,,,
21413,2024-08-27,METV,LISTED FUNDS TRUST,12.99,186047.0,-0.000769,28400.0,0,0.0,,,,,
10107,2024-08-27,MSFT,MICROSOFT CORP,413.84,13375324.0,0.000846,7433038.0,36,0.155,0.6,0.7333333333333334,0.1333333333333333,3.0,0.48888888888888893
53613,2024-08-27,MU,MICRON TECHNOLOGY INC,97.86,17089126.0,-0.010616,1108841.0,1,-0.11,-0.8,-0.8,0.0,1.0,-0.5333333333333333
13447,2024-08-27,NOW,SERVICENOW INC,831.73999,481503.0,0.004687,206000.0,0,0.0,,,,,
86580,2024-08-27,NVDA,NVIDIA CORP,128.3,302142431.0,0.01455,24530000.0,28,0.105,-0.4,-0.175,0.0,4.0,-0.19166666666666665
10104,2024-08-27,ORCL,ORACLE CORP,138.48,3872342.0,-0.003024,2755860.0,0,0.0,,,,,
19788,2024-08-27,PLTR,PALANTIR TECHNOLOGIES INC,30.84,23541256.0,-0.000324,2130337.0,2,-0.11,-0.8,-0.8,0.0,1.0,-0.5333333333333333
77178,2024-08-27,QCOM,QUALCOMM INC,173.92999,6428455.0,0.026196,1114000.0,0,0.0,,,,,
91907,2024-08-27,SMCI,SUPER MICRO COMPUTER INC,547.64001,11603418.0,-0.026435,58557.0,27,-0.0155555555555555,0.42,0.86,-0.8400000000000001,5.0,0.14666666666666664
19654,2024-08-27,SNOW,SNOWFLAKE INC,115.54,6461841.0,-0.020847,334800.0,0,0.0,,,,,
25359,2024-08-27,TLN,TALEN ENERGY CORP,151.86,739211.0,0.047166,51001.0,0,0.0,,,,,
85442,2024-08-27,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,170.55,9186041.0,0.008754,1068051.0,0,0.0,,,,,
17987,2024-08-27,VRT,VERTIV HOLDINGS CO,80.21,5431834.0,0.027543,375148.0,0,0.0,,,,,
14593,2024-08-28,AAPL,APPLE INC,226.49001,38938714.0,-0.006753,15204137.0,18,0.0005555555555555,0.1399999999999999,0.1999999999999999,0.04,5.0,0.1266666666666666
75510,2024-08-28,ADBE,ADOBE INC,560.53998,1276618.0,-0.012821,443400.0,0,0.0,,,,,
20193,2024-08-28,AI,C3 AI INC,23.0,3946877.0,-0.022524,121318.0,1,0.52,0.8,0.6,0.3,1.0,0.5666666666666668
61241,2024-08-28,AMD,ADVANCED MICRO DEVICES INC,146.36,33942126.0,-0.027508,1618482.0,2,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
84788,2024-08-28,AMZN,AMAZON COM INC,170.8,28835182.0,-0.013401,10495567.0,6,0.49,0.9,-0.2,0.0,1.0,0.2333333333333333
24252,2024-08-28,ARM,A R M HOLDINGS PLC,125.32,7313981.0,-0.044817,125135.0,0,0.0,,,,,
81472,2024-08-28,ASML,A S M L HOLDING N V,888.13,720735.0,-0.001967,94252.0,0,0.0,,,,,
93002,2024-08-28,AVGO,BROADCOM INC,158.17999,17862273.0,-0.01989,4671000.0,2,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
22623,2024-08-28,CEG,CONSTELLATION ENERGY CORP,193.77,2468686.0,-0.012083,312689.0,0,0.0,,,,,
90215,2024-08-28,CRM,SALESFORCE INC,258.89999,10981901.0,-0.020061,969000.0,3,0.65,0.3,-0.2,0.0,1.0,0.033333333333333326
18726,2024-08-28,CRWD,CROWDSTRIKE HOLDINGS INC,264.20001,6972317.0,-0.020865,232717.0,1,0.53,0.3,0.5,0.1,1.0,0.3
18911,2024-08-28,DDOG,DATADOG INC,113.42,1768986.0,-0.02241,311110.0,0,0.0,,,,,
90373,2024-08-28,DLR,DIGITAL REALTY TRUST INC,150.11,1096356.0,-0.00332,325885.0,1,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
89617,2024-08-28,EQIX,EQUINIX INC,813.70001,217480.0,-0.005232,94945.0,0,0.0,,,,,
90319,2024-08-28,GOOGL,ALPHABET INC,162.85001,16290309.0,-0.011112,5859000.0,37,0.4994594594594594,0.4333333333333333,0.4333333333333333,0.0666666666666666,3.0,0.31111111111111106
12490,2024-08-28,IBM,INTERNATIONAL BUSINESS MACHS COR,198.46001,2645244.0,-0.001359,921148.0,2,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
59328,2024-08-28,INTC,INTEL CORP,19.61,49686872.0,-0.02292,4276000.0,4,0.49,0.3,0.7,0.3,1.0,0.4333333333333333
13407,2024-08-28,META,META PLATFORMS INC,516.78003,9034156.0,-0.004469,2184729.0,14,-0.48,0.8,0.5,-0.2,1.0,0.3666666666666667
21413,2024-08-28,METV,LISTED FUNDS TRUST,12.79,164973.0,-0.015396,28400.0,0,0.0,,,,,
10107,2024-08-28,MSFT,MICROSOFT CORP,410.60001,14752763.0,-0.007829,7433038.0,42,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
53613,2024-08-28,MU,MICRON TECHNOLOGY INC,94.86,25267092.0,-0.030656,1108841.0,1,-0.11,-0.8,-0.8,0.0,1.0,-0.5333333333333333
13447,2024-08-28,NOW,SERVICENOW INC,814.10999,864574.0,-0.021197,206000.0,3,0.23,-0.8,-0.8,0.0,1.0,-0.5333333333333333
86580,2024-08-28,NVDA,NVIDIA CORP,125.61,444441484.0,-0.020967,24530000.0,123,0.1266666666666666,-0.2529411764705882,-0.2058823529411764,0.0117647058823529,17.0,-0.14901960784313725
10104,2024-08-28,ORCL,ORACLE CORP,137.88,3022639.0,-0.004333,2755860.0,2,0.39,0.2,0.1,0.0,1.0,0.10000000000000002
19788,2024-08-28,PLTR,PALANTIR TECHNOLOGIES INC,30.36,33961370.0,-0.015564,2130337.0,2,-0.11,-0.9,-0.9,0.0,1.0,-0.6
77178,2024-08-28,QCOM,QUALCOMM INC,171.85001,6480461.0,-0.011959,1114000.0,2,0.23,-0.9,-0.9,0.0,1.0,-0.6
91907,2024-08-28,SMCI,SUPER MICRO COMPUTER INC,443.48999,36670290.0,-0.19018,58557.0,25,-0.5032,0.6444444444444444,0.8,-0.6333333333333333,9.0,0.27037037037037037
19654,2024-08-28,SNOW,SNOWFLAKE INC,111.56,7769874.0,-0.034447,334800.0,0,0.0,,,,,
25359,2024-08-28,TLN,TALEN ENERGY CORP,148.14999,732699.0,-0.02443,51001.0,0,0.0,,,,,
85442,2024-08-28,TSM,TAIWAN SEMICONDUCTOR MFG CO LTD,169.2,10581371.0,-0.007916,1068051.0,0,0.0,,,,,
17987,2024-08-28,VRT,VERTIV HOLDINGS CO,80.52,6981722.0,0.003865,375148.0,0,0.0,,,,,
14593,2024-08-29,AAPL,APPLE INC,229.78999,51060159.0,0.01457,15204137.0,0,0.0,,,,,
75510,2024-08-29,ADBE,ADOBE INC,569.63,1946261.0,0.016217,443400.0,0,0.0,,,,,
20193,2024-08-29,AI,C3 AI INC,23.06,3716891.0,0.002609,121318.0,0,0.0,,,,,
